STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,MEASURE,,UNIT_MEASURE,,EXPEND_SOURCE,,SPENDING_TYPE,,PROGRAMME_TYPE,,PRICE_BASE,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,,CURRENCY,,BASE_PER,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2003,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2004,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CRI,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2005,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2019,,0.503,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2020,,1.094,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2006,,0.574,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2007,,0.542,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2008,,0.639,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2009,,0.947,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2010,,0.79,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2011,,0.647,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2012,,0.587,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2013,,0.561,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2014,,0.562,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2015,,0.621,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2016,,0.647,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2017,,0.559,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2018,,0.488,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2000,,0.673,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2001,,0.762,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2002,,0.746,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2003,,0.745,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2004,,0.663,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,CAN,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2005,,0.605,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2020,,0.002,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2021,,0.002,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2006,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2007,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2008,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2009,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2010,,0.004,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2011,,0.004,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2012,,0.005,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2013,,0.002,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2014,,0.003,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2015,,0.003,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2016,,0.003,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2017,,0.002,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2018,,0.001,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2019,,0.002,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2000,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2001,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2002,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2003,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2004,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,COL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2005,,,,L,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2019,,0.449,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2006,,0.171,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2007,,0.16,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2008,,0.199,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2009,,0.668,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2010,,0.558,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2011,,0.373,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2012,,0.236,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2013,,0.221,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2014,,0.192,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2015,,0.227,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2016,,0.221,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2017,,0.232,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2018,,0.4,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2000,,0.174,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2001,,0.146,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2002,,0.16,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2003,,0.155,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2004,,0.116,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,LTU,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2005,,0.153,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2019,,0.569,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2006,,0.566,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2007,,0.543,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2008,,0.658,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2009,,0.946,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2010,,0.937,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2011,,1.067,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2012,,0.852,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2013,,0.695,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2014,,0.52,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2015,,0.487,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2016,,0.533,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2017,,0.516,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2018,,0.527,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2000,,0.589,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2001,,0.581,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2002,,0.594,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2003,,0.57,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2004,,0.625,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,GRC,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2005,,0.635,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2019,,0.582,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2006,,0.938,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2007,,1,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2008,,1.389,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2009,,2.537,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2010,,2.799,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2011,,2.569,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2012,,2.436,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2013,,2.206,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2014,,1.823,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2015,,1.254,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2016,,1.096,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2017,,0.867,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2018,,0.696,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2000,,0.831,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2001,,0.747,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2002,,0.871,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2003,,0.93,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2004,,0.966,,A,,0,,1,,_Z,,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),,I,IRL,,A,,SOCX,,PT_B1GQ,,ES10,,_T,,TP71,,_Z,,2005,,0.909,,A,,0,,1,,_Z,,,
